iter	Logloss
347	0.0557915115
348	0.05578754991
349	0.05578267904
350	0.05578008681
351	0.05577609592
352	0.05577268989
353	0.0557690918
354	0.05576444444
355	0.05575749023
356	0.0557549197
357	0.0557486556
358	0.05574431098
359	0.05574035482
360	0.05573719944
361	0.05573529839
362	0.05573227105
363	0.05572671766
364	0.05572435438
365	0.05571855577
366	0.055713074
367	0.05570864475
368	0.0557046658
369	0.05570231337
370	0.05569860135
371	0.05569469293
372	0.05569157335
373	0.05568780924
374	0.05568337674
375	0.0556783865
376	0.05567345486
377	0.05567017904
378	0.05566622938
379	0.05566262695
380	0.0556596658
381	0.05565534397
382	0.05565158203
383	0.05564735569
384	0.05564391602
385	0.05564046224
386	0.05563741536
387	0.05563378038
388	0.05562944119
389	0.05562498155
390	0.05562062174
391	0.05561595595
392	0.05561308377
393	0.0556081543
394	0.05560393121
395	0.05560047418
396	0.05559687174
397	0.05559636393
398	0.05559310113
399	0.05558872721
400	0.05558536458
401	0.05558334635
402	0.0555786849
403	0.05557414497
404	0.05557091363
405	0.05556611871
406	0.05556198242
407	0.05555817491
408	0.05555353082
409	0.0555475651
410	0.05554456163
411	0.05553777669
412	0.05553305013
413	0.05552941515
414	0.05552319119
415	0.05552074327
416	0.05551538086
417	0.05551239583
418	0.05550916341
419	0.05550535265
420	0.05550350043
421	0.05549937934
422	0.05549582899
423	0.05549272569
424	0.05549000217
425	0.05548622504
426	0.05548404948
427	0.0554782628
428	0.05547492839
429	0.05547151042
430	0.05546733398
431	0.0554611773
432	0.05545781033
433	0.0554534592
434	0.05545220595
435	0.0554465918
436	0.05544485352
437	0.05544103841
438	0.05543505751
439	0.05542946506
440	0.0554241428
441	0.05541671766
442	0.05541374349
443	0.05541054362
444	0.05540820095
445	0.0554051964
446	0.05540204427
447	0.05539944553
448	0.05539678602
449	0.05539259223
450	0.05538868056
451	0.05538539822
452	0.05537945312
453	0.055376875
454	0.05537282986
455	0.0553671072
456	0.0553633355
457	0.05536090495
458	0.05535851671
459	0.055356199
460	0.0553537717
461	0.0553468967
462	0.05534327474
463	0.0553410612
464	0.05533640625
465	0.05533432183
466	0.05533072591
467	0.05532748806
468	0.05532252713
469	0.0553194184
470	0.05531712023
471	0.05531430773
472	0.05530967448
473	0.05530582574
474	0.05530367947
475	0.0553013303
476	0.05529774523
477	0.05529286784
478	0.05528859158
479	0.05528628147
480	0.05528215929
481	0.05527830838
482	0.05527303711
483	0.05527050456
484	0.05526765299
485	0.05526254449
486	0.05525921007
487	0.05525541341
488	0.05525245009
489	0.05524755859
490	0.05524400933
491	0.05524041992
492	0.05523755642
493	0.05523418186
494	0.05523045356
495	0.05522942057
496	0.05522668294
497	0.05522184353
498	0.05521902452
499	0.05521550564
500	0.05521335503
501	0.05520840169
502	0.05520463542
503	0.05520112522
504	0.05519708225
505	0.05519374132
506	0.05518909831
507	0.05518613498
508	0.05518329753
509	0.05517941515
510	0.0551754503
511	0.05517216037
512	0.0551690701
513	0.05516245768
514	0.05515894748
515	0.05515441298
516	0.05514820747
517	0.05514142361
518	0.05513825195
519	0.05513459635
520	0.05512967122
521	0.05512322266
522	0.05511895833
523	0.05511474935
524	0.0551089605
525	0.05510641602
526	0.05510265734
527	0.05509971463
528	0.05509644965
529	0.05509058377
530	0.05508731011
531	0.05508276042
532	0.05507886502
533	0.05507345378
534	0.05506973307
535	0.05506520508
536	0.05506055447
537	0.05505697917
538	0.05505167969
539	0.0550475293
540	0.05504365885
541	0.05504196072
542	0.05503956706
543	0.05503685113
544	0.05503524306
545	0.05503047092
546	0.0550247678
547	0.0550214388
548	0.05501856228
549	0.05501487196
550	0.05501042426
551	0.05500820638
552	0.05500472982
553	0.05500250977
554	0.05499956055
555	0.0549946224
556	0.05499010742
557	0.05498684353
558	0.05498350586
559	0.05497809462
560	0.05497461046
561	0.05497147461
562	0.05496628906
563	0.054961926
564	0.05495837782
565	0.05495408203
566	0.05494940213
567	0.05494593207
568	0.05494224175
569	0.05493699327
570	0.05493270833
571	0.05492866211
572	0.05492564345
573	0.05492158529
574	0.05491859701
575	0.05491296658
576	0.05490879123
577	0.05490462891
578	0.05489972005
579	0.05489494032
580	0.0548906467
581	0.05488739475
582	0.05488280599
583	0.05487884115
584	0.05487579861
585	0.05487260634
586	0.0548688444
587	0.05486596137
588	0.05486266385
589	0.05485686306
590	0.05485210286
591	0.05485122938
592	0.05484737413
593	0.05484223633
594	0.05483904297
595	0.0548327908
596	0.05482997396
597	0.05482673828
598	0.05482528754
599	0.0548226161
600	0.05481987088
601	0.05481865885
602	0.05481269965
603	0.05480947374
604	0.05480833008
605	0.0548049707
606	0.05480298394
607	0.05479993164
608	0.05479629774
609	0.05479247721
610	0.05478962457
611	0.05478511068
612	0.0547805957
613	0.0547776747
614	0.05477432834
615	0.05477139648
616	0.05476807292
617	0.05476448568
618	0.05476176324
619	0.05475934896
620	0.05475580621
621	0.0547540625
622	0.05475064345
623	0.0547484885
624	0.05474468859
625	0.05473971463
626	0.05473465061
627	0.05473046115
628	0.05472714301
629	0.05472442925
630	0.0547217372
631	0.05471884874
632	0.05471409505
633	0.05471226128
634	0.05470855252
635	0.05470414388
636	0.05469987305
637	0.0546962934
638	0.05469206597
639	0.05469003147
640	0.05468670356
641	0.05468057183
642	0.05467868381
643	0.05467452691
644	0.05467113607
645	0.05466709093
646	0.05466478733
647	0.05466347982
648	0.05465914062
649	0.05465628038
650	0.05465195855
651	0.05464902886
652	0.05464426975
653	0.05464056207
654	0.05463786241
655	0.05463457357
656	0.05463011502
657	0.05462621202
658	0.05462211914
659	0.05461799262
660	0.05461392036
661	0.05461028754
662	0.0546071224
663	0.05460373047
664	0.05459981228
665	0.05459476237
666	0.05459127387
667	0.05458796115
668	0.05458434136
669	0.05458125651
670	0.05457781141
671	0.05457553928
672	0.05457340929
673	0.05457083008
674	0.05456778537
675	0.05456444987
676	0.05456213108
677	0.05455898112
678	0.05455580621
679	0.0545526964
680	0.05454966037
681	0.05454707031
682	0.05454136502
683	0.05453734158
684	0.05453410156
685	0.05453207791
686	0.05452892578
687	0.05452599609
688	0.05452212674
689	0.05451987413
690	0.05451695313
691	0.0545150434
692	0.05451462023
693	0.05451190972
694	0.05450850369
695	0.05450474718
696	0.05450146376
697	0.05449873589
698	0.05449405924
699	0.05448919813
700	0.05448615777
701	0.05448228733
702	0.05447751845
703	0.05447512478
704	0.05447214952
705	0.05446939236
706	0.05446746853
707	0.05446463542
708	0.0544642003
709	0.05446103841
710	0.05445775933
711	0.05445435004
712	0.05444978082
713	0.05444737413
714	0.05444478733
715	0.05444242405
716	0.05444023112
717	0.05443816623
718	0.05443274306
719	0.05442913303
720	0.05442679688
721	0.05442463759
722	0.05442183594
723	0.05441960937
724	0.05441445747
725	0.0544122895
726	0.05440638563
727	0.05440407769
728	0.05440028971
729	0.05439719076
730	0.05439295356
731	0.05438955295
732	0.05438783203
733	0.0543838661
734	0.05438055013
735	0.05437645399
736	0.05436896918
737	0.05436549262
738	0.05436220703
739	0.05435783963
740	0.0543558138
741	0.05435452148
742	0.05435027235
743	0.05434752604
744	0.05434628038
745	0.0543427474
746	0.05433986111
747	0.05433701714
748	0.05433266276
749	0.05432920573
750	0.05432795681
751	0.05432565647
752	0.05432234266
753	0.05431875543
754	0.05431394857
755	0.05431092556
756	0.05430933594
757	0.05430593641
758	0.0543015918
759	0.05429838216
760	0.05429548177
761	0.0542908724
762	0.05429038303
763	0.05428663086
764	0.05428204753
765	0.0542787576
766	0.05427762587
767	0.05427519097
768	0.05427335395
769	0.05427013129
770	0.05426703559
771	0.05426352865
772	0.05426084201
773	0.05425843641
774	0.0542546658
775	0.05425031793
776	0.05424528646
777	0.05424150174
778	0.05423502279
779	0.05422915256
780	0.05422732205
781	0.05422384983
782	0.05422197157
783	0.05421900933
784	0.05421613715
785	0.05421230577
786	0.05421017253
787	0.05420578016
788	0.05420462674
789	0.05420210178
790	0.05419777995
791	0.05419593641
792	0.05419391168
793	0.05418981988
794	0.05418647352
795	0.05418509115
796	0.05418248806
797	0.05417878038
798	0.05417701823
799	0.0541727181
800	0.05416914388
801	0.05416702257
802	0.05416376302
803	0.0541597678
804	0.05415766819
805	0.05415379015
806	0.05415066081
807	0.05414729275
808	0.05414691081
809	0.0541432194
810	0.05413931641
811	0.05413572483
812	0.05413326606
813	0.0541302322
814	0.0541280599
815	0.05412536241
816	0.05412247504
817	0.05412055881
818	0.05411877496
819	0.05411638997
820	0.05411412326
821	0.05411105035
822	0.05410930664
823	0.05410400282
824	0.05410192491
825	0.0540973839
826	0.05409520508
827	0.05409203234
828	0.05409058268
829	0.05408722331
830	0.05408419379
831	0.05408136285
832	0.05407884115
833	0.05407617947
834	0.05407404731
835	0.05407267144
836	0.05407057726
837	0.05406756619
838	0.05406406359
839	0.05406008355
840	0.05405442925
841	0.0540501671
842	0.05404674913
843	0.05404390625
844	0.05404225369
845	0.05403938802
846	0.05403598741
847	0.05403167969
848	0.05402885525
849	0.05402491428
850	0.05402184353
851	0.05401901476
852	0.0540163227
853	0.05401417318
854	0.05401163628
855	0.05400889865
856	0.05400556641
857	0.05400105903
858	0.05399829536
859	0.05399785048
860	0.05399528971
861	0.0539923112
862	0.05399027235
863	0.05398910807
864	0.0539872526
865	0.05398489583
866	0.05398232096
867	0.05397974501
868	0.05397929687
869	0.05397605903
870	0.05397436957
871	0.05397157661
872	0.05396812391
873	0.05396405707
874	0.05396020942
875	0.05395860135
876	0.05395693034
877	0.05395479167
878	0.0539501378
879	0.05394707899
880	0.0539421951
881	0.05394158095
882	0.0539388444
883	0.05393728299
884	0.05393555773
885	0.05393443685
886	0.05393025825
887	0.05392806207
888	0.05392428277
889	0.05392278429
890	0.05392059679
891	0.05391596246
892	0.05391356228
893	0.05391011068
894	0.05390769423
895	0.05390730143
896	0.05390586155
897	0.05390137587
898	0.05390028646
899	0.05389774306
900	0.05389653863
901	0.05389305339
902	0.05388865451
903	0.05388492405
904	0.05388380859
905	0.05388161892
906	0.05387652344
907	0.05387422092
908	0.05387156033
909	0.05386633681
910	0.05386238824
911	0.05385985786
912	0.05385463325
913	0.05384946398
914	0.05384399631
915	0.05384178928
916	0.05383779839
917	0.05383489149
918	0.05382977105
919	0.05382683377
920	0.0538247895
921	0.05382033963
922	0.05381773655
923	0.05381413845
924	0.05381145291
925	0.05380898003
926	0.05380577257
927	0.05380227322
928	0.05379982964
929	0.05379671875
930	0.05379425347
931	0.0537917079
932	0.05378818251
933	0.05378525933
934	0.0537828418
935	0.05377765734
936	0.05377485786
937	0.05377113064
938	0.05376836914
939	0.05376506293
940	0.05376270074
941	0.05376145616
942	0.05375903103
943	0.05375608507
944	0.05375454861
945	0.05375226562
946	0.05374924479
947	0.05374725803
948	0.05374611654
949	0.05374058811
950	0.05373563911
951	0.05373242187
952	0.05372696398
953	0.05372450412
954	0.05371975477
955	0.05371509006
956	0.05371170573
957	0.05371065972
958	0.05370809353
959	0.05370453451
960	0.05370207465
961	0.05369903754
962	0.05369376953
963	0.05369100803
964	0.05368775933
965	0.05368463867
966	0.05368366862
967	0.05367976997
968	0.05367819227
969	0.05367584093
970	0.05367297852
971	0.05366930122
972	0.05366695638
973	0.05366371745
974	0.05366206923
975	0.05365919922
976	0.05365533963
977	0.0536502615
978	0.05364610243
979	0.0536425076
980	0.05363779839
981	0.053635051
982	0.05363319444
983	0.05362994141
984	0.05362726345
985	0.05362472548
986	0.0536221875
987	0.05361820312
988	0.05361484918
989	0.05361174154
990	0.05360968533
991	0.05360778537
992	0.05360505968
993	0.05360075738
994	0.05359581055
995	0.05359245443
996	0.05359062934
997	0.05358695855
998	0.05358354709
999	0.05358131619
